"","status","copyright","response.docs.abstract","response.docs.web_url","response.docs.snippet","response.docs.lead_paragraph","response.docs.print_section","response.docs.print_page","response.docs.source","response.docs.pub_date","response.docs.document_type","response.docs.news_desk","response.docs.section_name","response.docs.type_of_material","response.docs._id","response.docs.word_count","response.docs.uri","response.docs.subsection_name","response.docs.headline.main","response.docs.headline.kicker","response.docs.headline.content_kicker","response.docs.headline.print_headline","response.docs.headline.name","response.docs.headline.seo","response.docs.headline.sub","response.docs.byline.original","response.docs.byline.organization","response.meta.hits","response.meta.offset","response.meta.time","response.docs.slideshow_credits"
"167","OK","Copyright (c) 2023 The New York Times Company. All Rights Reserved.","John Leland shares some of the insight he’s gathered from six months spent interviewing some of New York’s oldest residents.","https://www.nytimes.com/times-insider/2015/06/08/six-elderly-new-yorkers-provide-lessons-on-aging-what-one-reporter-learned/","John Leland shares some of the insight he’s gathered from six months spent interviewing some of New York’s oldest residents.","Since the start of the year, I’ve been reporting on six New Yorkers over the age of 85, but the guiding voice in my head has often been that of a much younger man, Karl Pillemer, one of several gerontologists I interviewed at the start of the project. When Dr. Pillemer started in the field, he viewed old age the way many of us do, as a problem to be solved. People’s bodies broke down, their minds lost function, they drained billions out of the health care system. “I was busy rewriting the Book of Job,” he said. It made for grim work. ",NA,NA,"The New York Times","2015-06-08T20:19:56+0000","article","","Blogs","News","nyt://article/b20a3bac-6d26-52a5-8dac-0b28689f0c3c",429,"nyt://article/b20a3bac-6d26-52a5-8dac-0b28689f0c3c",NA,"Six Elderly New Yorkers Provide Lessons on Aging: What One Reporter Learned","Times Insider",NA,NA,NA,NA,NA,"By John Leland",NA,2273,170,28,NA
"168","OK","Copyright (c) 2023 The New York Times Company. All Rights Reserved.","A master of reinvention, the three-time former prime minister is poised to come out a winner in Italy’s election. Just spare him the Trump comparisons.","https://www.nytimes.com/2018/01/29/world/europe/berlusconi-italy-election.html","A master of reinvention, the three-time former prime minister is poised to come out a winner in Italy’s election. Just spare him the Trump comparisons.","ROME — Silvio Berlusconi checked the puffiness of the pillow on his seat as he settled in for another comfortable interview on another of the Italian television channels he owns. In the final silent seconds before the cameras started rolling, a mischievous gleam crossed his eyes as he used an Italian double entendre to recall that, back in his old television days, people used to have sex on the studio floor.","A","4","The New York Times","2018-01-30T04:45:20+0000","article","Foreign","World","News","nyt://article/4509dd9c-cbfa-526a-8c8f-fdf090909867",1721,"nyt://article/4509dd9c-cbfa-526a-8c8f-fdf090909867","Europe","Berlusconi Is Back. Again. This Time, as Italy’s ‘Nonno’",NA,NA,"Bye-Bye, Bunga Bunga. Hello, Berlusconi the Elder.",NA,NA,NA,"By Jason Horowitz",NA,2273,170,28,NA
"169","OK","Copyright (c) 2023 The New York Times Company. All Rights Reserved.","For a functional country, is a focus on care for children, seniors and the disabled just as important as the maintenance of bridges, roads and airports?","https://www.nytimes.com/2021/04/28/learning/what-are-the-underlying-systems-that-hold-a-society-together.html","For a functional country, is a focus on care for children, seniors and the disabled just as important as the maintenance of bridges, roads and airports?","When you hear the word “infrastructure,” what comes to mind? Merriam-Webster defines infrastructure as “the system of public works of a country, state, or region” or “the underlying foundation or basic framework.” When you think about your country, whether the United States or elsewhere, what are the underlying systems that allow the country to function?",NA,NA,"The New York Times","2021-04-28T09:00:04+0000","article","Learning","The Learning Network","News","nyt://article/baba4068-9b89-5bad-b7d5-fe9f03beb793",1081,"nyt://article/baba4068-9b89-5bad-b7d5-fe9f03beb793",NA,"What Are the Underlying Systems That Hold a Society Together?","student opinion",NA,NA,NA,NA,NA,"By Nicole Daniels",NA,2273,170,28,NA
"170","OK","Copyright (c) 2023 The New York Times Company. All Rights Reserved.","Early studies reveal the toll that lockdowns, isolation and stress have taken on those who care for older Americans.","https://www.nytimes.com/2021/05/21/health/coronavirus-home-caregivers-elderly.html","Early studies reveal the toll that lockdowns, isolation and stress have taken on those who care for older Americans.","Mary Ann Boor could see her husband’s Alzheimer’s disease progressing, and her responsibilities as his caregiver intensifying.","D","7","The New York Times","2021-05-21T09:00:29+0000","article","Science","Health","News","nyt://article/c2b0b8ae-c0c2-5c31-ad6e-e303614ff137",1294,"nyt://article/c2b0b8ae-c0c2-5c31-ad6e-e303614ff137",NA,"Family Caregivers Feel the Pandemic’s Weight","The New Old Age",NA,"Family Caregivers  Feel the Weight",NA,NA,NA,"By Paula Span",NA,2273,170,28,NA
"171","OK","Copyright (c) 2023 The New York Times Company. All Rights Reserved.","In the popular imagination, Sweden does not seem like the sort of country prone to accepting the mass death of grandparents to conserve resources in a pandemic.","https://www.nytimes.com/2020/10/08/world/a-wave-of-death-in-swedens-nursing-homes-has-exposed-holes-in-a-famously-generous-safety-net.html","","In the popular imagination, Sweden does not seem like the sort of country prone to accepting the mass death of grandparents to conserve resources in a pandemic.",NA,NA,"The New York Times","2020-10-08T09:07:49+0000","article","Foreign","World","News","nyt://article/9ba56473-c5f4-5fd1-971a-fdea22e05cfd",297,"nyt://article/9ba56473-c5f4-5fd1-971a-fdea22e05cfd",NA,"A wave of death in Sweden’s nursing homes has exposed holes in a famously generous safety net.",NA,NA,NA,NA,NA,NA,"By Peter S. Goodman and Erik Augustin Palm",NA,2273,180,36,NA
"172","OK","Copyright (c) 2023 The New York Times Company. All Rights Reserved.","Issues to settle before creating a multigenerational home.","https://www.nytimes.com/2018/07/20/realestate/before-you-move-in-with-family-a-checklist.html","Issues to settle before creating a multigenerational home.","Multigenerational housing can make sense in many ways: Older parents can be near their adult children in the event of health issues or emergencies, and when there are young grandchildren, having another set of adults around can make child-rearing easier. But there are a number of things that should be sorted out before deciding to share a home.   ","RE","14","The New York Times","2018-07-20T09:00:06+0000","article","RealEstate","Real Estate","News","nyt://article/42082675-6181-56aa-a067-57f8edd7f1c0",325,"nyt://article/42082675-6181-56aa-a067-57f8edd7f1c0",NA,"Before You Move in With Family: A Checklist",NA,NA,"Some Rules Before Moving In",NA,NA,NA,"By Claire Zulkey",NA,2273,180,36,NA
"173","OK","Copyright (c) 2023 The New York Times Company. All Rights Reserved.","The isolation of the countryside offers some protection against the outbreak, but once the illness strikes, it can reveal the unique vulnerabilities that smaller communities face.","https://www.nytimes.com/2020/04/28/world/europe/coronavirus-spain-countryside.html","The isolation of the countryside offers some protection against the outbreak, but once the illness strikes, it can reveal the unique vulnerabilities that smaller communities face.","VALDERROBRES, Spain — The deafening rumble rose from the depths of the countryside, a welcome yet unnerving sign of life in a corner of northeastern Spain, where villages perched on craggy hills overlook vineyards and fields of olive and almond trees.","A","6","The New York Times","2020-04-28T14:35:55+0000","article","Foreign","World","News","nyt://article/529d991e-12c7-5566-ba73-ad770847f924",1344,"nyt://article/529d991e-12c7-5566-ba73-ad770847f924","Europe","Spain’s Villages Wage a Lonely Fight Against the Coronavirus",NA,NA,"In the Countryside, ‘If We Don’t Take Care of Ourselves, Nobody Will’",NA,NA,NA,"By Elian Peltier and Samuel Aranda",NA,2273,180,36,NA
"174","OK","Copyright (c) 2023 The New York Times Company. All Rights Reserved.","A large group of comic book creators will be using Twitter to auction books, art and more to benefit stores upended by the coronavirus pandemic.","https://www.nytimes.com/2020/04/14/arts/comic-book-auction-virus.html","A large group of comic book creators will be using Twitter to auction books, art and more to benefit stores upended by the coronavirus pandemic.","A large group of comic book creators are banding together to help support comic book retailers whose business have been disrupted by the coronavirus pandemic.","C","4","The New York Times","2020-04-14T13:30:07+0000","article","Culture","Arts","News","nyt://article/8f8e2cc4-cfe1-53de-b547-a6fad8416cb3",266,"nyt://article/8f8e2cc4-cfe1-53de-b547-a6fad8416cb3",NA,"Comic Creators Unite to Benefit Stores",NA,NA,"Comic Creators  Join Forces To Benefit Stores",NA,NA,NA,"By George Gene Gustines",NA,2273,180,36,NA
"175","OK","Copyright (c) 2023 The New York Times Company. All Rights Reserved.","A new program in Hawaii will provide stipends of up to $70 a day to people caring for an elderly family member at home.","https://www.nytimes.com/2017/12/15/well/family/easing-the-burden-on-caregivers.html","A new program in Hawaii will provide stipends of up to $70 a day to people caring for an elderly family member at home.","Eleanor Thommes and her sister have reorganized their schedules and finances to take care of their 93-year-old mother, Elising Roxas, who needs round-the-clock care.",NA,NA,"The New York Times","2017-12-15T10:00:06+0000","article","Well","Well","News","nyt://article/11a0bf17-2265-5c3d-8a20-28031723bb72",585,"nyt://article/11a0bf17-2265-5c3d-8a20-28031723bb72","Family","Easing the Burden on Caregivers",NA,NA,NA,NA,NA,NA,"By Maureen Towey",NA,2273,180,36,NA
"176","OK","Copyright (c) 2023 The New York Times Company. All Rights Reserved.","‘This is like being in prison.’","https://www.nytimes.com/2020/06/08/opinion/coronavirus-elderly-suicide.html","‘This is like being in prison.’","Earlier this month, a colleague who heads the geriatrics service at a prominent San Francisco hospital told me they had begun seeing startling numbers of suicide attempts by older adults. These were not cry-for-help gestures, but true efforts to die by people using guns, knives and repurposed household items.",NA,NA,"The New York Times","2020-06-08T19:00:09+0000","article","OpEd","Opinion","Op-Ed","nyt://article/097e051e-7efd-58a5-a09e-3c35391284e0",1181,"nyt://article/097e051e-7efd-58a5-a09e-3c35391284e0",NA,"For Older People, Despair, as Well as Covid-19, Is Costing Lives",NA,NA,NA,NA,NA,NA,"By Louise Aronson",NA,2273,180,36,NA
"177","OK","Copyright (c) 2023 The New York Times Company. All Rights Reserved.","How Universal Family Care could help people throughout their lives.","https://www.nytimes.com/2019/06/23/opinion/universal-family-care-caregiving.html","How Universal Family Care could help people throughout their lives.","A vast majority of Americans cannot afford to take care of their families. But they see it as their responsibility, and too often their failure. To get by, they cobble together solutions, even quitting their jobs to look after a newborn or when a parent becomes ill. Things are getting worse as baby boomers age into their 70s. America’s piecemeal and expensive care infrastructure, created a half century ago, has reached a breaking point.","A","25","The New York Times","2019-06-23T23:00:07+0000","article","OpEd","Opinion","Op-Ed","nyt://article/aca331f1-d086-5a29-a376-3e6f0e32d54d",963,"nyt://article/aca331f1-d086-5a29-a376-3e6f0e32d54d",NA,"The Big, Feminist Policy Idea America’s Families Have Been Waiting For",NA,NA,"A New Deal for Caregiving",NA,NA,NA,"By Ai-jen Poo and Benjamin W. Veghte",NA,2273,180,36,NA
"178","OK","Copyright (c) 2023 The New York Times Company. All Rights Reserved.","New platforms are disrupting the work of nannies and house cleaners, leaving the most vulnerable behind.","https://www.nytimes.com/2018/07/12/opinion/gig-economy-domestic-workers-uber.html","New platforms are disrupting the work of nannies and house cleaners, leaving the most vulnerable behind.","Domestic workers are, in a sense, the original gig workers. Before smartphones and the internet, nannies, housecleaners and elder care workers have had to juggle multiple schedules, clients and skills and manage their work independently. And they have long faced the challenges associated with the gig economy: precarious employment, low pay and a lack of workplace protections.",NA,NA,"The New York Times","2018-07-12T10:00:03+0000","article","OpEd","Opinion","Op-Ed","nyt://article/31d8e467-8bfc-56e9-821d-1cf7c9189e51",885,"nyt://article/31d8e467-8bfc-56e9-821d-1cf7c9189e51",NA,"There’s an App for Wrecking Nannies’ Lives",NA,NA,NA,NA,NA,NA,"By Alex Rosenblat",NA,2273,180,36,NA
"179","OK","Copyright (c) 2023 The New York Times Company. All Rights Reserved.","Decades of budget-cutting and market reforms laid the ground for a wave of death in Swedish nursing homes.","https://www.nytimes.com/2020/10/08/business/coronavirus-sweden-social-welfare.html","Decades of budget-cutting and market reforms laid the ground for a wave of death in Swedish nursing homes.","In the popular imagination, Sweden does not seem like the sort of country prone to accepting the mass death of grandparents to conserve resources in a pandemic.","B","1","The New York Times","2020-10-08T08:53:52+0000","article","Business","Business Day","News","nyt://article/1fabf271-059a-5ef7-bcaa-d93e6988fcfa",1809,"nyt://article/1fabf271-059a-5ef7-bcaa-d93e6988fcfa",NA,"Pandemic Exposes Holes in Sweden’s Generous Social Welfare State",NA,NA,"A Safety Net Shows Its Wear",NA,NA,NA,"By Peter S. Goodman and Erik Augustin Palm",NA,2273,180,36,NA
